Product ID,Product Name,Product Category,Brand,Unit Price,Cost,Warranty Period (Months),SKU
P07797,Monitor,Electronics,Sony,18049.33,85357.6,36,SKU261869
P07798,Speaker,Electronics,Dell,95419.63,66761.66,48,SKU440172
P07799,Tablet,Electronics,Apple,123654.53,76859.66,12,SKU683697
P07800,Smartwatch,Electronics,LG,24357.98,34179.94,24,SKU229284
P07801,Headphones,Electronics,Panasonic,19981.27,1946.33,24,SKU711789
P07802,Tablet,Electronics,Sony,76982.61,22391.35,48,SKU250943
P07803,Smartphone,Electronics,Samsung,114753.14,69924.7,36,SKU800419
P07804,Printer,Electronics,Lenovo,121178.2,14304.03,24,SKU397985
P07805,Printer,Electronics,Apple,126980.59,113878.17,60,SKU484125
P07806,Laptop,Electronics,LG,147189.95,86597.33,24,SKU696313
P07807,Printer,Electronics,Panasonic,16285.05,75025.42,12,SKU186428
P07808,Speaker,Electronics,LG,130561.61,99814.23,24,SKU331026
P07809,Tablet,Electronics,HP,76193.03,6421.19,24,SKU962903
P07810,Tablet,Electronics,Sony,139675.35,24771.02,60,SKU795314
P07811,Smartwatch,Electronics,Samsung,43137.68,58734.19,48,SKU246420
P07812,Speaker,Electronics,Sony,51742.45,21854.94,24,SKU412959
P07813,LED TV,Electronics,HP,37153.14,104225.95,12,SKU411272
P07814,Monitor,Electronics,Panasonic,51497.66,91535.75,48,SKU452054
P07815,Smartwatch,Electronics,Samsung,16700.95,8706.45,24,SKU414944
P07816,Tablet,Electronics,Bose,71791.29,75890.43,12,SKU358106
P07817,Tablet,Electronics,Apple,79334.67,29916.7,60,SKU499826
P07818,Speaker,Electronics,Panasonic,53059.06,91466.86,60,SKU831225
P07819,Printer,Electronics,HP,63566.12,90542.71,36,SKU243594
P07820,Printer,Electronics,Canon,32957.79,8894.03,48,SKU733020
P07821,Laptop,Electronics,Sony,56258.95,8246.87,12,SKU743958
P07822,Camera,Electronics,Sony,90039.98,42182.6,36,SKU777106
P07823,Headphones,Electronics,Samsung,141934.69,44527.88,60,SKU491246
P07824,Speaker,Electronics,Samsung,102163.03,35948.12,12,SKU332587
P07825,Camera,Electronics,Apple,128370.06,76954.18,60,SKU810920
P07826,Monitor,Electronics,Sony,26045.12,78010.18,36,SKU607273
P07827,Tablet,Electronics,Panasonic,138726.96,11558.2,24,SKU865095
P07828,Printer,Electronics,Panasonic,100857.43,38945.43,60,SKU950766
P07829,Laptop,Electronics,Apple,72468.04,6496.93,60,SKU673336
P07830,Speaker,Electronics,Samsung,126178.4,81091.34,48,SKU286822
P07831,Speaker,Electronics,HP,2757.23,95416.86,12,SKU585758
P07832,Smartwatch,Electronics,LG,27199.19,19428.57,24,SKU427651
P07833,Headphones,Electronics,Samsung,86183.6,9910.74,60,SKU977820
P07834,Headphones,Electronics,Panasonic,48596.48,89350.4,24,SKU598919
P07835,Printer,Electronics,Panasonic,83275.27,31215.69,12,SKU871705
P07836,Smartwatch,Electronics,Panasonic,129935.96,27228.99,24,SKU877697
P07837,Camera,Electronics,Canon,29210.33,21472.92,60,SKU687500
P07838,Smartphone,Electronics,Sony,70100.78,54054.43,36,SKU552641
P07839,Smartwatch,Electronics,Apple,118889.97,93073.6,36,SKU418720
P07840,LED TV,Electronics,HP,8864.26,91048.8,60,SKU784856
P07841,Monitor,Electronics,Samsung,24353.88,109595.28,36,SKU394568
P07842,LED TV,Electronics,Lenovo,39456.96,76411.41,48,SKU474785
P07843,Monitor,Electronics,Sony,50612.89,46273.4,12,SKU536095
P07844,Smartphone,Electronics,Canon,87073.64,5467.56,12,SKU268456
P07845,Smartwatch,Electronics,LG,136979.7,91195.2,48,SKU400783
P07846,Headphones,Electronics,Apple,71526.49,20111.83,48,SKU204161
P07847,Camera,Electronics,Lenovo,64708.15,107226.89,48,SKU156605
P07848,LED TV,Electronics,Lenovo,134546.75,82279.29,36,SKU491990
P07849,Monitor,Electronics,Apple,37909.36,17102.36,48,SKU528068
P07850,Smartphone,Electronics,Panasonic,45738.8,103083.58,48,SKU991081
P07851,LED TV,Electronics,Apple,148846.47,24331.59,12,SKU519049
P07852,Tablet,Electronics,Bose,138213.6,97190.32,60,SKU533962
P07853,Smartphone,Electronics,Dell,107842.09,32804.72,48,SKU573120
P07854,Monitor,Electronics,Lenovo,92382.7,96157.14,36,SKU830090
P07855,Smartphone,Electronics,Apple,20724.95,63409.82,12,SKU136200
P07856,LED TV,Electronics,HP,68087.53,30231.3,36,SKU455101
P07857,Tablet,Electronics,Lenovo,14352.57,53865.06,12,SKU450472
P07858,Camera,Electronics,Bose,82096.18,85200.27,24,SKU249023
P07859,Monitor,Electronics,Bose,87094.5,108316.45,60,SKU578254
P07860,Smartphone,Electronics,Apple,119178.75,61137.65,60,SKU768241
P07861,Headphones,Electronics,Canon,38744.77,35116.89,12,SKU516252
P07862,Tablet,Electronics,Panasonic,76137.52,96523.23,24,SKU694318
P07863,Printer,Electronics,LG,4177.2,72107.94,12,SKU624260
P07864,Printer,Electronics,Samsung,33436.08,50508.97,24,SKU893361
P07865,Laptop,Electronics,Dell,136045.15,5154.62,24,SKU309379
P07866,LED TV,Electronics,Lenovo,87282.44,74713.22,48,SKU589358
P07867,LED TV,Electronics,Apple,55842.04,98246.32,24,SKU228250
P07868,Camera,Electronics,Canon,44890.69,986.74,36,SKU230507
P07869,Smartphone,Electronics,Panasonic,141328.37,640.74,48,SKU503375
P07870,Smartphone,Electronics,HP,75645.87,88053.37,60,SKU964632
P07871,Camera,Electronics,Lenovo,127302.31,34230.39,24,SKU458372
P07872,Speaker,Electronics,Apple,68570.92,31939.84,12,SKU343143
P07873,Tablet,Electronics,Samsung,10677.65,48983.28,36,SKU813571
P07874,Monitor,Electronics,Lenovo,38809.3,11020.41,48,SKU770031
P07875,Laptop,Electronics,Canon,97640.66,2280.61,36,SKU407611
P07876,Printer,Electronics,Panasonic,59823.27,55989.07,36,SKU935837
P07877,Smartwatch,Electronics,Sony,53604.08,111508.14,48,SKU491398
P07878,Laptop,Electronics,Bose,121361.08,20588.54,60,SKU721077
P07879,Monitor,Electronics,Bose,26384.83,119493.45,12,SKU995102
P07880,Printer,Electronics,Apple,71373.69,88233.49,12,SKU478802
P07881,LED TV,Electronics,Apple,25745.24,25099.12,48,SKU553542
P07882,Tablet,Electronics,Panasonic,54225.91,28808.33,60,SKU461840
P07883,Smartphone,Electronics,LG,102584.69,111714.55,24,SKU826323
P07884,Laptop,Electronics,Apple,121669.04,42917.99,12,SKU173034
P07885,Speaker,Electronics,Canon,58279.27,59416.81,36,SKU209231
P07886,Headphones,Electronics,Lenovo,51914.9,109516.24,24,SKU106437
P07887,Smartphone,Electronics,Lenovo,128637.74,80467.32,48,SKU309420
P07888,Laptop,Electronics,Canon,128037.17,86973.12,24,SKU291653
P07889,Tablet,Electronics,Bose,33072.84,12220.51,48,SKU545851
P07890,Monitor,Electronics,Canon,13637.86,39840.06,60,SKU691222
P07891,Printer,Electronics,Canon,126537.73,11341.12,12,SKU702069
P07892,Smartphone,Electronics,LG,131125.65,92183.34,48,SKU188038
P07893,Camera,Electronics,LG,60899.1,19144.6,36,SKU805952
P07894,Smartphone,Electronics,Dell,50617.83,42646.36,48,SKU981238
P07895,Laptop,Electronics,Canon,133602.06,1716.17,48,SKU924232
P07896,Headphones,Electronics,Samsung,870.08,45822.17,36,SKU749850
P07897,Headphones,Electronics,Lenovo,23084.33,52970,24,SKU978628
P07898,Headphones,Electronics,LG,62745.44,37138.66,12,SKU601725
P07899,LED TV,Electronics,Bose,8652.19,114315.19,24,SKU755993
P07900,Printer,Electronics,LG,29773.22,74562.95,60,SKU651127
P07901,Tablet,Electronics,Sony,83151.46,33430.74,12,SKU922239
P07902,Speaker,Electronics,LG,77550.76,90198.43,60,SKU817061
P07903,Speaker,Electronics,Canon,77161.45,81204.49,12,SKU594006
P07904,Tablet,Electronics,HP,13531.1,41263.39,60,SKU742556
P07905,Camera,Electronics,Panasonic,25996.62,62206.26,60,SKU967312
P07906,Printer,Electronics,Panasonic,94585.88,61503.71,12,SKU495438
P07907,Printer,Electronics,Dell,117816.94,7477.15,36,SKU470560
P07908,Monitor,Electronics,Samsung,108185.34,20717.6,60,SKU917281
P07909,Speaker,Electronics,Panasonic,34164.34,88152.82,24,SKU759696
P07910,Headphones,Electronics,Sony,147086.47,69187.41,36,SKU569701
P07911,Smartwatch,Electronics,Dell,133116.91,7898.84,48,SKU200246
P07912,Laptop,Electronics,HP,95872.21,22002.89,24,SKU656196
P07913,LED TV,Electronics,Canon,17763.4,60623.57,48,SKU671354
P07914,Headphones,Electronics,Dell,62960.95,77085.13,48,SKU698052
P07915,Speaker,Electronics,LG,50349.92,55831.9,36,SKU801806
P07916,Smartwatch,Electronics,Panasonic,120276.14,32390.11,12,SKU193601
P07917,Smartphone,Electronics,Sony,125136.96,79641.21,48,SKU573077
P07918,LED TV,Electronics,LG,30114,56249.54,36,SKU263152
P07919,Printer,Electronics,Canon,121299.31,118950.48,24,SKU427505
P07920,Speaker,Electronics,HP,31221.92,15849.68,60,SKU172365
P07921,Smartphone,Electronics,Apple,147267.03,1857.66,24,SKU899217
P07922,Headphones,Electronics,LG,92906.83,31085.41,24,SKU368924
P07923,LED TV,Electronics,Panasonic,10531.88,2950.07,12,SKU917035
P07924,Camera,Electronics,Lenovo,127767.39,116659.07,24,SKU442143
P07925,Printer,Electronics,Bose,134433.55,65600.57,60,SKU747992
P07926,Speaker,Electronics,Lenovo,44716.97,94815.29,60,SKU697547
P07927,Smartwatch,Electronics,Bose,38092,76590.68,60,SKU709556
P07928,Headphones,Electronics,Panasonic,37201.66,92623.36,60,SKU484428
P07929,Tablet,Electronics,Panasonic,123770.37,72018.58,24,SKU787159
P07930,Camera,Electronics,Samsung,111553.35,79502.56,12,SKU348792
P07931,Camera,Electronics,Sony,107408.68,82327.59,48,SKU369450
P07932,Printer,Electronics,Dell,121954.31,10561.75,48,SKU780661
P07933,Headphones,Electronics,Samsung,106903.62,78412.5,60,SKU106699
P07934,Tablet,Electronics,LG,62124.82,19155.25,12,SKU970933
P07935,LED TV,Electronics,Sony,41575.13,95125.15,12,SKU604240
P07936,Laptop,Electronics,Bose,83719.77,68531.65,48,SKU161734
P07937,Monitor,Electronics,Sony,46799.75,98565.11,12,SKU941217
P07938,Printer,Electronics,Samsung,143454.72,106426.55,36,SKU356173
P07939,Smartwatch,Electronics,Sony,102159.46,25985.17,48,SKU752639
P07940,Smartphone,Electronics,Lenovo,55284.85,44461.14,24,SKU271488
P07941,Headphones,Electronics,Canon,92833.76,5723.74,48,SKU394982
P07942,Laptop,Electronics,LG,43501.3,51980.15,48,SKU871950
P07943,Smartphone,Electronics,Sony,80470.27,51216.18,36,SKU587679
P07944,LED TV,Electronics,Bose,102254.75,38378.6,12,SKU575998
P07945,Headphones,Electronics,HP,130619.81,56211.4,12,SKU866479
P07946,Camera,Electronics,Lenovo,46955.63,70863.35,60,SKU795895
P07947,Monitor,Electronics,Samsung,36545.72,104686.93,24,SKU446577
P07948,Smartphone,Electronics,Bose,90766.36,66174.28,12,SKU354253
P07949,Headphones,Electronics,Sony,93315.93,75001.95,24,SKU787965
P07950,Smartphone,Electronics,Bose,145667.56,90135.08,48,SKU548471
P07951,Laptop,Electronics,Bose,11824.13,21684.25,12,SKU827572
P07952,Smartphone,Electronics,Lenovo,148779.02,6242.36,24,SKU240205
P07953,Tablet,Electronics,Bose,67975.03,36925.47,24,SKU693805
P07954,Camera,Electronics,Apple,121951.14,93391.42,12,SKU530082
P07955,Tablet,Electronics,Bose,7900.54,107560.68,12,SKU982648
P07956,Camera,Electronics,Sony,16562.81,66025.09,60,SKU979738
P07957,Laptop,Electronics,Apple,106457.89,119814.52,48,SKU421999
P07958,Smartphone,Electronics,Canon,134815.1,36702.38,24,SKU611503
P07959,Printer,Electronics,Sony,117141.41,86182.74,12,SKU311792
P07960,Smartphone,Electronics,Bose,131075.91,110524.27,12,SKU890044
P07961,LED TV,Electronics,Panasonic,79173.65,44308.98,24,SKU720859
P07962,Printer,Electronics,Canon,958.64,39285.12,24,SKU952830
P07963,Headphones,Electronics,Canon,88633.22,35597.03,36,SKU972628
P07964,Tablet,Electronics,Bose,47313.77,72923.37,48,SKU907098
P07965,Camera,Electronics,Apple,64318.61,55717.61,24,SKU872071
P07966,Tablet,Electronics,Sony,140566.84,12821.1,60,SKU365765
P07967,Speaker,Electronics,Apple,126958.4,97331.12,24,SKU345751
P07968,Laptop,Electronics,Bose,26852.96,116813.97,24,SKU121263
P07969,Laptop,Electronics,Canon,37929.52,108495.93,12,SKU956561
P07970,Laptop,Electronics,Panasonic,1644.93,13777.46,60,SKU706097
P07971,Laptop,Electronics,Panasonic,23285.87,81297.26,12,SKU144456
P07972,Tablet,Electronics,Bose,142399.09,24278.09,12,SKU596665
P07973,Smartphone,Electronics,Lenovo,96061.18,119055.58,24,SKU607853
P07974,Tablet,Electronics,Bose,146027.62,84836.27,48,SKU271220
P07975,LED TV,Electronics,Sony,34722.47,12530.21,12,SKU164611
P07976,Headphones,Electronics,Panasonic,23883.88,90731.05,24,SKU522391
P07977,Tablet,Electronics,Lenovo,75857.1,29189.68,24,SKU561434
P07978,Speaker,Electronics,Dell,1574.48,89328.46,48,SKU527707
P07979,Monitor,Electronics,LG,15371.99,70711.66,60,SKU534416
P07980,LED TV,Electronics,Samsung,21131.12,35409.68,48,SKU727105
P07981,Laptop,Electronics,Samsung,57305.98,45247.88,60,SKU773190
P07982,Laptop,Electronics,Canon,123430,91607.4,24,SKU829432
P07983,Camera,Electronics,LG,92944.36,38197,36,SKU820140
P07984,Headphones,Electronics,Panasonic,32907.22,86665.32,12,SKU514011
P07985,Tablet,Electronics,Samsung,80712.56,95473.68,12,SKU490761
P07986,Headphones,Electronics,Panasonic,4670.04,63928.91,36,SKU810182
P07987,Monitor,Electronics,HP,93393.6,38836.66,60,SKU855542
P07988,Speaker,Electronics,Bose,139247.2,25508.28,60,SKU700157
P07989,Smartphone,Electronics,HP,134729.82,4754.45,36,SKU207227
P07990,LED TV,Electronics,Samsung,5274.32,47594.23,48,SKU995843
P07991,Monitor,Electronics,Bose,135188.13,55035.72,60,SKU790839
P07992,Monitor,Electronics,Bose,132825.32,116589.44,24,SKU721443
P07993,LED TV,Electronics,Panasonic,53609.49,86496.76,24,SKU308977
P07994,Printer,Electronics,Apple,70054.5,100593.06,36,SKU328762
P07995,Speaker,Electronics,Samsung,134250.84,97258.81,36,SKU933847
P07996,Speaker,Electronics,Samsung,75582.39,89467.92,36,SKU327255
P07997,Headphones,Electronics,Canon,24657.77,9754.58,12,SKU218296
P07998,Printer,Electronics,Canon,38444.15,72114.68,24,SKU222449
P07999,Printer,Electronics,Dell,54383.57,31726.43,48,SKU318151
P08000,LED TV,Electronics,LG,42247.84,32779.93,12,SKU301818
P08001,Monitor,Electronics,Sony,135462.75,26212.84,12,SKU112091
P08002,Monitor,Electronics,Bose,37156.54,108098.97,60,SKU245654
P08003,Headphones,Electronics,Canon,111099.58,99408.17,24,SKU851853
P08004,Headphones,Electronics,Apple,62709.06,95550.24,60,SKU369129
P08005,Printer,Electronics,Apple,98575.76,89167.18,60,SKU365822
P08006,Camera,Electronics,Lenovo,143131.77,31031.65,12,SKU937140
P08007,Monitor,Electronics,LG,105067.58,59275.42,48,SKU569094
P08008,Smartphone,Electronics,Bose,125038.52,81473.69,36,SKU737643
P08009,Monitor,Electronics,Dell,83017.93,81732.48,36,SKU435924
P08010,Smartphone,Electronics,Bose,88770.79,46531.71,48,SKU219523
P08011,Monitor,Electronics,LG,65702.76,374.59,24,SKU878043
P08012,Smartwatch,Electronics,LG,65394.29,34082.16,60,SKU940761
P08013,Printer,Electronics,HP,106807.35,59897.47,36,SKU577818
P08014,LED TV,Electronics,Samsung,102818.16,81268.84,60,SKU875640
P08015,Tablet,Electronics,Panasonic,111533.43,36577.11,36,SKU289575
P08016,Printer,Electronics,Canon,143849.91,106855.8,60,SKU497725
P08017,Speaker,Electronics,LG,92602.22,80252.39,24,SKU697378
P08018,Monitor,Electronics,Sony,26563.2,69698.5,60,SKU794595
P08019,Laptop,Electronics,Bose,14002.86,26347.98,36,SKU328864
P08020,Camera,Electronics,Lenovo,107244,13354.29,36,SKU516387
P08021,Tablet,Electronics,Apple,120608.8,29412.01,12,SKU689782
P08022,Laptop,Electronics,Bose,40029.52,43277.15,60,SKU837750
P08023,Camera,Electronics,Bose,119210.69,49174,60,SKU342045
P08024,Tablet,Electronics,Apple,148553.87,73626.78,36,SKU751585
P08025,Laptop,Electronics,Dell,8279.1,10931.67,36,SKU342165
P08026,Tablet,Electronics,Lenovo,49330.29,29555.33,36,SKU292561
P08027,Smartphone,Electronics,Sony,38917.94,91572.59,48,SKU471867
P08028,Smartphone,Electronics,Lenovo,149715.5,5730.39,48,SKU873548
P08029,LED TV,Electronics,Panasonic,46716.38,113345.87,36,SKU388657
P08030,Smartphone,Electronics,LG,25419.89,47171,48,SKU288546
P08031,Laptop,Electronics,LG,15265.77,107567.14,12,SKU208855
P08032,Smartphone,Electronics,Dell,105629.74,106443.98,12,SKU491545
P08033,Speaker,Electronics,Bose,49159.85,1122.02,24,SKU300018
P08034,Smartwatch,Electronics,Sony,93894.25,96270.85,24,SKU919128
P08035,Speaker,Electronics,Apple,131148.35,82187.71,12,SKU761015
P08036,Camera,Electronics,Dell,77934.85,58940.04,36,SKU589134
P08037,LED TV,Electronics,Bose,119913.96,7028.91,12,SKU783404
P08038,Printer,Electronics,Canon,21922.27,90949.28,36,SKU559846
P08039,Smartphone,Electronics,Lenovo,96205.54,67965.87,60,SKU774681
P08040,Speaker,Electronics,Samsung,10625.11,15457.89,12,SKU130327
P08041,Monitor,Electronics,Canon,121583.09,21544.93,48,SKU655114
P08042,Laptop,Electronics,Canon,86261.49,4262.89,36,SKU613750
P08043,Speaker,Electronics,Panasonic,126227.84,36584.52,24,SKU690502
P08044,Monitor,Electronics,Apple,45363.98,20224.79,48,SKU432287
P08045,Headphones,Electronics,Panasonic,57355.61,11773.61,60,SKU321647
P08046,Speaker,Electronics,Dell,148325.75,29306.31,48,SKU951214
P08047,Printer,Electronics,Samsung,112073.97,68281.36,24,SKU723186
P08048,Smartwatch,Electronics,HP,13139.1,27178.23,48,SKU110769
P08049,Speaker,Electronics,HP,63382.9,10437.28,48,SKU358771
P08050,Laptop,Electronics,Apple,126631.85,89452.35,60,SKU409370
P08051,Tablet,Electronics,Canon,48860.73,28309.4,24,SKU890525
P08052,Smartphone,Electronics,Sony,11374.47,106427.31,12,SKU703376
P08053,Headphones,Electronics,Sony,66356.98,20987.88,36,SKU981633
P08054,Monitor,Electronics,Canon,10459.57,68295.54,12,SKU393206
P08055,Speaker,Electronics,Lenovo,53050.01,35111.73,36,SKU657914
P08056,Headphones,Electronics,Sony,111206.02,108241.92,36,SKU775004
P08057,LED TV,Electronics,Bose,136138.87,73709.83,36,SKU814051
P08058,Smartwatch,Electronics,Panasonic,55014.05,88312.6,36,SKU279797
P08059,Smartwatch,Electronics,HP,69951.49,20870.4,36,SKU670827
P08060,Monitor,Electronics,Dell,20210.66,112750.22,36,SKU922197
P08061,Smartwatch,Electronics,Canon,54453.41,73788.32,48,SKU272292
P08062,Laptop,Electronics,Sony,9034.04,118082.67,36,SKU327659
P08063,Tablet,Electronics,Apple,90710.22,29042.35,48,SKU749074
P08064,Speaker,Electronics,Dell,100639.64,34279.78,12,SKU950934
P08065,Camera,Electronics,Apple,27279.65,47623.85,24,SKU621826
P08066,Tablet,Electronics,Samsung,134009.14,43242.61,24,SKU221971
P08067,Camera,Electronics,Bose,57888.35,80867.05,24,SKU713742
P08068,Laptop,Electronics,Panasonic,13765.5,41951.62,36,SKU677058
P08069,Monitor,Electronics,Dell,130306.39,36789.11,24,SKU740395
P08070,Monitor,Electronics,HP,45481.78,23386.45,48,SKU555568
P08071,Speaker,Electronics,HP,8650.85,77772.01,48,SKU385123
P08072,LED TV,Electronics,Canon,62415.7,70467.09,48,SKU772064
P08073,LED TV,Electronics,Panasonic,75460.52,11605.17,24,SKU725647
P08074,Headphones,Electronics,Samsung,139451.27,95960.08,12,SKU275005
P08075,Monitor,Electronics,Apple,86681.06,117506.25,36,SKU712844
P08076,Camera,Electronics,Panasonic,49801.93,85108.95,36,SKU283455
P08077,Printer,Electronics,Canon,9270.6,97617.08,60,SKU372887
P08078,Speaker,Electronics,Apple,16461.5,53179.5,24,SKU617815
P08079,Speaker,Electronics,Lenovo,76442.77,72777.57,12,SKU739076
P08080,Smartwatch,Electronics,Samsung,57449,15370.9,48,SKU987008
P08081,Speaker,Electronics,Samsung,51097.42,65719.57,12,SKU452349
P08082,Laptop,Electronics,Lenovo,52122.48,97121.06,24,SKU725053
P08083,Smartwatch,Electronics,Lenovo,123030.68,107198.77,24,SKU541003
P08084,Printer,Electronics,HP,147948.77,10862.97,36,SKU818352
P08085,Camera,Electronics,Panasonic,8602.41,71860.36,36,SKU486781
P08086,Tablet,Electronics,Apple,20759.41,39206.04,36,SKU505775
P08087,Smartwatch,Electronics,Bose,109238.61,105707.45,60,SKU203154
P08088,Tablet,Electronics,Canon,38317.99,9185.88,24,SKU600914
P08089,Camera,Electronics,LG,6889.38,29462.91,24,SKU203184
P08090,Camera,Electronics,Panasonic,80481.09,31606.46,48,SKU846768
P08091,Tablet,Electronics,LG,25770.9,59737.43,60,SKU794928
P08092,Smartphone,Electronics,Sony,46276.25,94603.72,24,SKU979423
P08093,Tablet,Electronics,Panasonic,12276.12,22833.51,24,SKU550833
P08094,Smartphone,Electronics,Sony,9735.9,15493.22,60,SKU773888
P08095,Smartwatch,Electronics,Dell,111649.57,45375.66,24,SKU707946
P08096,Monitor,Electronics,LG,66660.36,72384.43,60,SKU250007
P08097,Speaker,Electronics,LG,49050.77,65613.78,48,SKU803383
P08098,Headphones,Electronics,Apple,34985.26,21862.98,12,SKU288442
P08099,Speaker,Electronics,Dell,119177.02,62034.67,36,SKU485180
P08100,Tablet,Electronics,HP,72533.71,36299.98,48,SKU494692
P08101,Speaker,Electronics,LG,103849.82,35394.98,48,SKU236453
P08102,Laptop,Electronics,HP,107586,22991.9,36,SKU309797
P08103,Headphones,Electronics,LG,90164.38,24837.94,24,SKU814928
P08104,Printer,Electronics,Lenovo,2432.56,4157.93,60,SKU341387
P08105,Speaker,Electronics,Apple,123845.89,4450,36,SKU995308
P08106,Monitor,Electronics,LG,83994.77,114141.85,24,SKU393853
P08107,Printer,Electronics,Lenovo,80776.74,1992.12,12,SKU355604
P08108,Headphones,Electronics,Sony,19561.81,90810.02,36,SKU593332
P08109,Printer,Electronics,Sony,120945.64,41155.13,60,SKU421395
P08110,Headphones,Electronics,Lenovo,34506.5,102120.5,12,SKU202238
P08111,Smartwatch,Electronics,Sony,59924.13,4529.14,48,SKU132876
P08112,Monitor,Electronics,Bose,146963.07,7300.95,48,SKU841717
P08113,Camera,Electronics,Panasonic,96702.77,26929.2,48,SKU416623
P08114,Smartphone,Electronics,Canon,145828.78,80927.1,48,SKU625076
P08115,Tablet,Electronics,Lenovo,64117,80610.01,24,SKU810991
P08116,LED TV,Electronics,Panasonic,53542.85,35242.92,36,SKU471005
P08117,Laptop,Electronics,Panasonic,85902.91,4341.38,12,SKU562595
P08118,Speaker,Electronics,Panasonic,135589.37,77187.13,24,SKU968469
P08119,Smartphone,Electronics,Dell,36098.7,47930.87,48,SKU468719
P08120,Printer,Electronics,Canon,7594.72,102432.84,36,SKU769067
P08121,Laptop,Electronics,Lenovo,24516.1,19022.02,48,SKU852423
P08122,LED TV,Electronics,Dell,144606,38375.64,12,SKU155882
P08123,LED TV,Electronics,Sony,19460.64,9659.8,12,SKU820939
P08124,Monitor,Electronics,Apple,103893.12,69150.02,24,SKU560307
P08125,LED TV,Electronics,Bose,81891.96,85940.68,12,SKU618232
P08126,Smartwatch,Electronics,Samsung,43082.06,91659.41,24,SKU727798
P08127,Monitor,Electronics,Panasonic,135674.49,66836.93,60,SKU620350
P08128,Printer,Electronics,Apple,88284.98,63278.22,60,SKU463338
P08129,LED TV,Electronics,Lenovo,95076.19,49096.81,12,SKU277890
P08130,Smartwatch,Electronics,Bose,68873.89,64882.16,36,SKU746573
P08131,Printer,Electronics,Canon,33708.25,41280.1,12,SKU937286
P08132,Speaker,Electronics,Panasonic,32555.38,95983.31,12,SKU545633
P08133,Headphones,Electronics,Lenovo,145052.52,23828.62,60,SKU708232
P08134,Monitor,Electronics,Sony,145778.37,61801.65,48,SKU415795
P08135,LED TV,Electronics,HP,135196.39,95447.75,12,SKU558051
P08136,Tablet,Electronics,LG,24587.5,15180.99,48,SKU324200
P08137,Headphones,Electronics,Samsung,3800.03,2869.47,36,SKU863266
P08138,LED TV,Electronics,HP,88537.98,74005.92,12,SKU836369
P08139,Printer,Electronics,LG,82772.86,63824.82,48,SKU899376
P08140,Printer,Electronics,Samsung,36715.15,18150.72,48,SKU954291
P08141,Camera,Electronics,LG,64902.18,98680.05,60,SKU235254
P08142,Tablet,Electronics,Samsung,148813.62,44045.81,48,SKU868117
P08143,Speaker,Electronics,Samsung,62341.57,91534.5,24,SKU956007
P08144,Laptop,Electronics,HP,104299.88,64139.15,60,SKU239257
P08145,Smartwatch,Electronics,Sony,109257.16,59895.81,12,SKU182415
P08146,Smartphone,Electronics,Bose,78527.96,96976.28,48,SKU881224
P08147,Smartwatch,Electronics,Apple,133569.4,108253.3,36,SKU320652
P08148,Speaker,Electronics,HP,80047.67,45512.1,60,SKU708649
P08149,Speaker,Electronics,Lenovo,137963.44,92329.86,60,SKU407362
P08150,Smartwatch,Electronics,Bose,11200.89,27622.13,24,SKU575674
P08151,Headphones,Electronics,Panasonic,143820.65,42273.9,24,SKU208742
P08152,Smartphone,Electronics,LG,127645.18,31027.89,24,SKU969039
P08153,Speaker,Electronics,Sony,4188.72,118998.97,36,SKU977800
P08154,Printer,Electronics,Canon,33566.8,81220.45,60,SKU796522
P08155,Smartphone,Electronics,Panasonic,67326.01,26508.1,12,SKU204794
P08156,Headphones,Electronics,Panasonic,20824.69,98735.46,48,SKU940143
P08157,Laptop,Electronics,Lenovo,93152.85,39078.23,12,SKU824552
P08158,Camera,Electronics,Panasonic,28832.43,33259.33,12,SKU425491
P08159,Printer,Electronics,Panasonic,88423.26,82631.46,24,SKU721770
P08160,Smartwatch,Electronics,HP,100140.49,52702.57,60,SKU633424
P08161,Speaker,Electronics,Bose,55541.02,97036.22,24,SKU916265
P08162,Smartphone,Electronics,LG,80827.89,73460.14,60,SKU597458
P08163,Smartwatch,Electronics,Canon,52331.28,1282.05,48,SKU141437
P08164,Printer,Electronics,Lenovo,97446.93,77353,12,SKU418799
P08165,Smartwatch,Electronics,Apple,144641.21,62290,36,SKU996092
P08166,Laptop,Electronics,Dell,91796.31,86908.99,48,SKU853867
P08167,Tablet,Electronics,LG,50092.49,61621.08,60,SKU509859
P08168,Monitor,Electronics,Apple,93688.48,83383.97,36,SKU332842
P08169,Smartphone,Electronics,Apple,62150.4,51608.96,60,SKU918175
P08170,Smartwatch,Electronics,Samsung,60047.12,112885.28,60,SKU496816
P08171,Tablet,Electronics,Panasonic,92876.63,25627.34,48,SKU919776
P08172,LED TV,Electronics,HP,54795.32,91872.06,60,SKU256921
P08173,Tablet,Electronics,Lenovo,96019.78,118875.88,12,SKU699274
P08174,Smartphone,Electronics,Dell,124364.58,110799.5,36,SKU727117
P08175,Smartphone,Electronics,HP,146529.99,77723.33,36,SKU808584
P08176,Monitor,Electronics,Apple,121454.53,84974.31,12,SKU659091
P08177,Laptop,Electronics,Lenovo,5814.81,36730.08,24,SKU218740
P08178,LED TV,Electronics,LG,116771.65,39902.86,12,SKU980291
P08179,Smartwatch,Electronics,Lenovo,5468.92,92660.47,48,SKU729341
